INVOICE_ID,BRANCH,CITY,CUSTOMER_TYPE,GENDER_CUSTOMER,PRODUCT_LINE,UNIT_COST,QUANTITY,5PCT_MARKUP,REVENUE,DATE,TIME,PAYMENT_METHOD,COGS,GM_PCT,GROSS_INCOME,RATING
261-12-8671,B,Mandalay,Normal,Female,Fashion Accessories,60.96,2.0,6.096,128.016,2019-01-25,19:39,Credit Card,121.92,4.761904762,6.096,4.9
873-51-0671,A,Yangon,Member,Female,Sports And Travel,21.98,7.0,7.693,161.553,,16:42,Ewallet,153.86,4.761904762,7.693,5.1
776-68-1096,B,Mandalay,Normal,Male,Home And Lifestyle,44.12,3.0,6.618,138.978,2019-03-18,13:45,Credit Card,132.36,4.761904762,6.618,7.9
686-41-0932,B,Mandalay,Normal,Female,Fashion Accessories,34.7,2.0,3.47,72.87,2019-03-13,19:48,Ewallet,69.4,4.761904762,3.47,8.2
326-71-2155,C,Naypyitaw,Normal,Female,Sports And Travel,73.95,4.0,14.79,310.59,,10:02,Cash,295.8,4.761904762,14.79,6.1
549-03-9315,B,Mandalay,Normal,Male,Fashion Accessories,94.87,8.0,37.948,796.908,,12:58,Ewallet,758.96,4.761904762,37.948,8.7
189-52-0236,A,Yangon,Normal,Male,Electronic Accessories,99.55,7.0,34.8425,731.6925,2019-03-14,12:07,Cash,696.85,4.761904762,34.8425,7.6
420-97-3340,A,Yangon,Normal,Female,Food And Beverages,71.68,3.0,10.752,225.792,2019-03-28,15:30,Credit Card,215.04,4.761904762,10.752,9.2
198-84-7132,B,Mandalay,Member,Male,Fashion Accessories,40.61,9.0,18.2745,383.7645,,13:40,Cash,365.49,4.761904762,18.2745,7.0
316-66-3011,A,Yangon,Member,Female,Food And Beverages,47.63,9.0,21.4335,450.1035,2019-01-23,12:35,Cash,428.67,4.761904762,21.4335,5.0
430-53-4718,B,Mandalay,Member,Male,Health And Beauty,75.37,8.0,30.148,633.108,2019-01-28,15:46,Credit Card,602.96,4.761904762,30.148,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion Accessories,92.98,2.0,9.298,195.258,2019-02-13,15:06,Credit Card,185.96,4.761904762,9.298,8.0
889-04-9723,B,Mandalay,Member,Female,Food And Beverages,89.14,4.0,17.828,374.388,,12:20,Credit Card,356.56,4.761904762,17.828,7.8
674-15-9296,A,Yangon,Normal,Male,Sports And Travel,37.14,5.0,9.285,194.985,,13:05,Ewallet,185.7,4.761904762,9.285,5.0
701-23-5550,B,Mandalay,Member,Male,Home And Lifestyle,38.81,4.0,7.762,163.002,2019-03-19,13:40,Ewallet,155.24,4.761904762,7.762,4.9
479-26-8945,B,Mandalay,Member,Female,Sports And Travel,16.49,2.0,1.649,34.629,,11:32,Ewallet,32.98,4.761904762,1.649,4.6
503-07-0930,C,Naypyitaw,Member,Male,Sports And Travel,58.39,7.0,20.4365,429.1665,2019-02-23,19:49,Credit Card,408.73,4.761904762,20.4365,8.2
373-09-4567,C,Naypyitaw,Normal,Male,Food And Beverages,77.56,10.0,38.78,814.38,2019-03-14,20:35,Ewallet,775.6,4.761904762,38.78,6.9
233-67-5758,C,Naypyitaw,Normal,Male,Health And Beauty,40.35,1.0,2.0175,42.3675,2019-01-29,13:46,Ewallet,40.35,4.761904762,2.0175,6.2
862-17-9201,B,Mandalay,Normal,Female,Food And Beverages,84.05,6.0,25.215,529.515,2019-01-29,10:48,Credit Card,504.3,4.761904762,25.215,7.7
835-16-0096,C,Naypyitaw,Member,Male,Sports And Travel,14.7,5.0,3.675,77.175,2019-03-24,13:48,Ewallet,73.5,4.761904762,3.675,8.5
845-94-6841,C,Naypyitaw,Member,Female,Food And Beverages,72.88,9.0,32.796,688.716,,19:38,Cash,655.92,4.761904762,32.796,4.0
585-03-5943,B,Mandalay,Normal,Male,Health And Beauty,18.11,10.0,9.055,190.155,2019-03-13,11:46,Ewallet,181.1,4.761904762,9.055,5.9
593-95-4461,C,Naypyitaw,Member,Male,Home And Lifestyle,74.86,1.0,3.743,78.603,2019-03-24,14:49,Cash,74.86,4.761904762,3.743,6.9
131-70-8179,A,Yangon,Member,Female,Health And Beauty,92.09,3.0,13.8135,290.0835,2019-02-17,16:27,Cash,276.27,4.761904762,13.8135,4.2
453-12-7053,C,Naypyitaw,Normal,Male,Fashion Accessories,45.74,3.0,6.861,144.081,,17:38,Credit Card,137.22,4.761904762,6.861,6.5
742-04-5161,A,Yangon,Member,Male,Home And Lifestyle,72.78,10.0,36.39,764.19,,17:24,Cash,727.8,4.761904762,36.39,99.0
605-03-2706,A,Yangon,Normal,Female,Health And Beauty,15.8,3.0,2.37,49.77,2019-03-25,18:02,Cash,47.4,4.761904762,2.37,9.5
376-56-3573,C,Naypyitaw,Normal,Female,Fashion Accessories,95.42,4.0,19.084,400.764,,13:23,Ewallet,381.68,4.761904762,19.084,6.4
354-39-5160,A,Yangon,Member,Female,Home And Lifestyle,34.42,6.0,10.326,216.846,2019-02-18,15:39,Cash,206.52,4.761904762,10.326,9.8
573-98-8548,C,Naypyitaw,Member,Female,Fashion Accessories,31.9,1.0,1.595,unknown,,12:40,Ewallet,31.9,4.761904762,1.595,9.1
587-03-7455,C,Naypyitaw,Member,Female,Fashion Accessories,97.79,7.0,34.2265,718.7565,2019-02-16,17:30,Ewallet,684.53,4.761904762,34.2265,4.9
133-14-7229,C,Naypyitaw,Normal,Male,Health And Beauty,62.87,2.0,6.287,132.027,,11:43,Cash,125.74,4.761904762,6.287,5.0
629-42-4133,C,Naypyitaw,Normal,Male,Health And Beauty,21.8,8.0,8.72,183.12,2019-02-19,19:24,Cash,174.4,4.761904762,8.72,8.3
518-71-6847,B,Mandalay,Member,Male,Food And Beverages,26.6,6.0,7.98,167.58,2019-02-26,15:10,Ewallet,159.6,4.761904762,7.98,4.9
390-31-6381,C,Naypyitaw,Normal,Male,Food And Beverages,27.22,3.0,4.083,85.743,,12:37,Cash,81.66,4.761904762,4.083,7.3
755-12-3214,C,Naypyitaw,Member,Female,Fashion Accessories,44.22,5.0,11.055,232.155,,17:07,Credit Card,221.1,4.761904762,11.055,8.6
267-62-7380,C,Naypyitaw,Member,Male,Electronic Accessories,82.34,10.0,41.17,864.57,2019-03-29,19:12,Ewallet,823.4,4.761904762,41.17,4.3
802-43-8934,A,Yangon,Normal,Male,Home And Lifestyle,18.28,1.0,0.914,19.194,2019-03-22,15:05,Credit Card,18.28,4.761904762,0.914,8.3
811-35-1094,B,Mandalay,Member,Male,Electronic Accessories,50.45,6.0,15.135,317.835,,15:16,Credit Card,302.7,4.761904762,15.135,8.9
376-02-8238,B,Mandalay,Normal,Male,Home And Lifestyle,93.87,8.0,37.548,788.508,,18:42,Credit Card,750.96,4.761904762,37.548,8.3
210-57-1719,B,Mandalay,Normal,Female,Health And Beauty,58.24,9.0,26.208,550.368,,12:34,Cash,524.16,4.761904762,26.208,9.7
670-71-7306,B,Mandalay,Normal,Male,Sports And Travel,44.63,6.0,13.389,281.169,,20:08,Credit Card,267.78,4.761904762,13.389,5.1
190-14-3147,B,Mandalay,Normal,Female,Health And Beauty,-5.0,4.0,3.594,75.474,2019-02-23,20:43,Ewallet,71.88,4.761904762,3.594,6.4
436-54-4512,A,Yangon,Member,Female,Food And Beverages,91.61,1.0,4.5805,96.1905,2019-03-20,19:44,Cash,91.61,4.761904762,4.5805,9.8
829-49-1914,C,Naypyitaw,Member,Female,Food And Beverages,78.31,10.0,39.155,822.255,,16:24,Ewallet,783.1,4.761904762,39.155,6.6
848-62-7243,A,Yangon,Normal,Male,Health And Beauty,24.89,9.0,11.2005,235.2105,2019-03-15,15:36,Cash,224.01,4.761904762,11.2005,7.4
891-01-7034,B,Mandalay,Normal,Female,Electronic Accessories,74.71,6.0,22.413,470.673,,19:07,Cash,448.26,4.761904762,22.413,6.7
430-60-3493,A,Yangon,Member,Female,Home And Lifestyle,94.88,7.0,33.208,697.368,,14:38,Cash,664.16,4.761904762,33.208,4.2
574-22-5561,C,Naypyitaw,Member,Female,Fashion Accessories,82.63,10.0,41.315,867.615,2019-03-19,17:08,Ewallet,826.3,4.761904762,41.315,7.9
588-47-8641,A,Yangon,Member,Male,Fashion Accessories,56.04,10.0,28.02,588.42,2019-01-14,19:30,Ewallet,560.4,4.761904762,28.02,4.4
359-94-5395,B,Mandalay,Normal,Male,Health And Beauty,92.78,1.0,4.639,97.419,2019-03-15,10:50,Credit Card,92.78,4.761904762,4.639,9.8
233-34-0817,C,Naypyitaw,Member,Female,Electronic Accessories,98.84,1.0,4.942,103.782,2019-02-15,11:21,Cash,98.84,4.761904762,4.942,8.4
505-02-0892,B,Mandalay,Member,Male,Health And Beauty,42.57,8.0,17.028,357.588,2019-02-25,14:12,Ewallet,340.56,4.761904762,17.028,5.6
641-62-7288,B,Mandalay,Normal,Male,Home And Lifestyle,99.92,6.0,29.976,629.496,2019-03-24,13:33,Ewallet,599.52,4.761904762,29.976,7.1
407-63-8975,A,Yangon,Normal,Male,Food And Beverages,73.88,6.0,22.164,465.444,2019-03-23,19:16,Ewallet,443.28,4.761904762,22.164,4.4
196-01-2849,C,Naypyitaw,Member,Female,Fashion Accessories,73.38,7.0,25.683,539.343,,13:56,Cash,513.66,4.761904762,25.683,9.5
877-22-3308,A,Yangon,Member,Male,Health And Beauty,15.87,10.0,7.935,166.635,2019-03-13,16:40,Cash,158.7,4.761904762,7.935,5.8
280-17-4359,C,Naypyitaw,Member,Male,Health And Beauty,90.5,10.0,45.25,950.25,2019-01-25,13:48,Cash,905.0,4.761904762,45.25,8.1
374-38-5555,B,Mandalay,Normal,Female,Fashion Accessories,63.71,5.0,15.9275,334.4775,,19:30,Ewallet,318.55,4.761904762,15.9275,8.5
834-61-8124,A,Yangon,Normal,Male,Electronic Accessories,51.69,7.0,18.0915,379.9215,2019-01-26,18:22,Cash,361.83,4.761904762,18.0915,5.5
840-76-5966,A,Yangon,Member,Male,Sports And Travel,12.76,2.0,1.276,26.796,,18:06,Ewallet,25.52,4.761904762,1.276,7.8
450-28-2866,C,Naypyitaw,Member,Male,Food And Beverages,17.44,5.0,4.36,91.56,2019-01-15,19:25,Cash,87.2,4.761904762,4.36,8.1
441-94-7118,A,Yangon,Member,Male,Electronic Accessories,71.95,1.0,3.5975,75.5475,,12:14,Cash,71.95,4.761904762,3.5975,7.3
704-11-6354,A,Yangon,Member,Male,Home And Lifestyle,58.9,8.0,23.56,494.76,,11:23,Cash,471.2,4.761904762,23.56,8.9
372-62-5264,C,Naypyitaw,Normal,Female,Food And Beverages,52.6,9.0,23.67,497.07,2019-01-16,14:42,Cash,473.4,4.761904762,23.67,7.6
468-01-2051,B,Mandalay,Normal,Male,Food And Beverages,62.08,7.0,21.728,456.288,,13:46,Ewallet,434.56,4.761904762,21.728,5.4
645-78-8093,A,Yangon,Normal,Female,Sports And Travel,93.14,2.0,9.314,195.594,2019-01-20,18:09,Ewallet,186.28,4.761904762,9.314,4.1
541-48-8554,A,Yangon,Normal,Male,Sports And Travel,60.95,9.0,27.4275,575.9775,,12:08,Credit Card,548.55,4.761904762,27.4275,6.0
420-18-8989,A,Yangon,Member,Female,Sports And Travel,51.52,8.0,20.608,432.768,,15:47,Cash,412.16,4.761904762,20.608,9.6
470-31-3286,B,Mandalay,Normal,Male,Health And Beauty,14.82,3.0,2.223,46.683,,11:30,Credit Card,44.46,4.761904762,2.223,8.7
720-72-2436,A,Yangon,Normal,Male,Food And Beverages,66.52,4.0,13.304,279.384,,18:14,Ewallet,266.08,4.761904762,13.304,6.9
785-13-7708,B,Mandalay,Normal,Male,Food And Beverages,73.06,7.0,25.571,536.991,2019-01-14,19:06,Credit Card,511.42,4.761904762,25.571,4.2
477-24-6490,B,Mandalay,Normal,Female,Health And Beauty,99.71,6.0,29.913,628.173,2019-02-26,16:52,Ewallet,598.26,4.761904762,29.913,7.9
462-78-5240,C,Naypyitaw,Normal,Female,Electronic Accessories,26.61,2.0,2.661,55.881,2019-03-19,14:35,Cash,53.22,4.761904762,2.661,4.2
595-11-5460,A,Yangon,Normal,Male,Health And Beauty,96.58,2.0,9.658,202.818,2019-03-15,10:12,Credit Card,193.16,4.761904762,9.658,5.1
380-94-4661,C,Naypyitaw,Member,Male,Electronic Accessories,65.94,4.0,13.188,276.948,,13:05,Credit Card,263.76,4.761904762,13.188,6.9
394-43-4238,B,Mandalay,Member,Male,Home And Lifestyle,17.77,5.0,4.4425,93.2925,2019-02-15,12:42,Credit Card,88.85,4.761904762,4.4425,5.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion Accessories,64.99,1.0,3.2495,68.2395,2019-01-26,10:06,Credit Card,64.99,4.761904762,3.2495,4.5
793-10-3222,B,Mandalay,Member,Female,Health And Beauty,41.06,6.0,12.318,258.678,,13:30,Credit Card,246.36,4.761904762,12.318,8.3
381-20-0914,A,Yangon,Member,Female,Fashion Accessories,20.01,9.0,9.0045,189.0945,,15:48,Credit Card,180.09,4.761904762,9.0045,5.7
360-39-5055,C,Naypyitaw,Member,Male,Sports And Travel,48.91,5.0,12.2275,256.7775,,10:17,Cash,244.55,4.761904762,12.2275,6.6
787-15-1757,C,Naypyitaw,Member,Male,Health And Beauty,44.07,4.0,8.814,185.094,2019-02-18,16:28,Ewallet,176.28,4.761904762,8.814,8.4
480-63-2856,C,Naypyitaw,Normal,Male,Food And Beverages,19.25,8.0,7.7,161.7,2019-01-23,18:37,Ewallet,154.0,4.761904762,7.7,6.6
162-65-8559,C,Naypyitaw,Member,Male,Food And Beverages,68.98,1.0,3.449,72.429,2019-01-21,20:13,Cash,68.98,4.761904762,3.449,4.8
308-81-0538,A,Yangon,Normal,Female,Fashion Accessories,73.05,4.0,14.61,306.81,2019-02-25,17:16,Credit Card,292.2,4.761904762,14.61,4.9
243-47-2663,C,Naypyitaw,Member,Male,Electronic Accessories,18.77,6.0,5.631,118.251,2019-01-28,16:43,Credit Card,112.62,4.761904762,5.631,5.5
741-73-3559,B,Mandalay,Normal,Male,Sports And Travel,67.27,5.0,16.8175,353.1675,2019-02-27,17:27,Cash,336.35,4.761904762,16.8175,6.9
848-42-2560,A,Yangon,Normal,Female,Fashion Accessories,81.91,2.0,8.191,172.011,,17:43,Cash,163.82,4.761904762,8.191,7.8
699-14-3026,C,Naypyitaw,Normal,Male,Electronic Accessories,85.39,7.0,29.8865,627.6165,2019-03-25,18:30,Ewallet,597.73,4.761904762,29.8865,4.1
704-10-4056,C,Naypyitaw,Member,Male,Health And Beauty,60.47,3.0,9.0705,190.4805,2019-01-14,10:55,Credit Card,181.41,4.761904762,9.0705,5.6
871-39-9221,C,Naypyitaw,Normal,Female,Electronic Accessories,12.45,6.0,3.735,78.435,,13:11,Cash,74.7,4.761904762,3.735,4.1
256-08-8343,A,Yangon,Normal,Female,Home And Lifestyle,56.53,4.0,11.306,237.426,,19:48,Ewallet,226.12,4.761904762,11.306,5.5
390-80-5128,B,Mandalay,Member,Female,Health And Beauty,19.15,1.0,0.9575,20.1075,2019-01-28,17:58,Credit Card,19.15,4.761904762,0.9575,9.5
865-41-9075,A,Yangon,Normal,Male,Food And Beverages,11.53,7.0,4.0355,84.7455,2019-01-28,17:35,Cash,80.71,4.761904762,4.0355,8.1
808-65-0703,C,Naypyitaw,Normal,Male,Home And Lifestyle,35.47,4.0,7.094,148.974,2019-03-14,17:22,Credit Card,141.88,4.761904762,7.094,6.9
805-86-0265,A,Yangon,Normal,Male,Home And Lifestyle,93.96,9.0,42.282,887.922,2019-03-20,11:32,Cash,845.64,4.761904762,42.282,9.8
325-89-4209,A,Yangon,Member,Male,Food And Beverages,87.9,1.0,4.395,92.295,,19:42,Ewallet,87.9,4.761904762,4.395,6.7
892-05-6689,A,Yangon,Normal,Female,Home And Lifestyle,28.32,5.0,7.08,148.68,,13:28,Ewallet,141.6,4.761904762,7.08,6.2
151-27-8496,C,Naypyitaw,Normal,Female,Electronic Accessories,56.13,4.0,11.226,235.746,2019-01-19,11:43,Ewallet,224.52,4.761904762,11.226,8.6
250-81-7186,C,Naypyitaw,Normal,Female,Electronic Accessories,99.69,1.0,4.9845,104.6745,2019-02-27,10:23,Credit Card,99.69,4.761904762,4.9845,8.0
642-32-2990,A,Yangon,Normal,Female,Food And Beverages,10.96,10.0,5.48,115.08,,20:48,Ewallet,109.6,4.761904762,5.48,6.0
882-40-4577,A,Yangon,Member,Male,Sports And Travel,67.26,4.0,13.452,282.492,2019-01-19,15:28,Credit Card,269.04,4.761904762,13.452,8.0
743-88-1662,C,Naypyitaw,Normal,Male,Sports And Travel,95.49,7.0,33.4215,701.8515,2019-02-22,18:17,Ewallet,668.43,4.761904762,33.4215,8.7
509-29-3912,A,Yangon,Member,Female,Sports And Travel,38.72,9.0,17.424,365.904,2019-03-20,12:24,Ewallet,348.48,4.761904762,17.424,4.2
692-92-5582,B,Mandalay,Member,Female,Food And Beverages,54.84,3.0,8.226,172.746,2019-02-20,13:27,Credit Card,164.52,4.761904762,8.226,5.9
554-42-2417,C,Naypyitaw,Normal,Female,Sports And Travel,95.44,10.0,47.72,1002.12,,13:45,Cash,954.4,4.761904762,47.72,5.2
848-24-9445,C,Naypyitaw,Member,Male,Health And Beauty,43.7,2.0,4.37,91.77,2019-03-26,18:03,Cash,87.4,4.761904762,4.37,4.9
655-07-2265,A,Yangon,Normal,Male,Electronic Accessories,78.31,3.0,11.7465,246.6765,,16:38,Ewallet,234.93,4.761904762,11.7465,5.4
286-62-6248,B,Mandalay,Normal,Male,Fashion Accessories,39.21,4.0,7.842,164.682,2019-01-16,20:03,Credit Card,156.84,4.761904762,7.842,9.0
237-44-6163,A,Yangon,Normal,Male,Electronic Accessories,10.56,8.0,4.224,88.704,2019-01-24,17:43,Cash,84.48,4.761904762,4.224,7.6
118-62-1812,C,Naypyitaw,Member,Female,Home And Lifestyle,78.38,4.0,15.676,329.196,2019-03-24,17:56,Cash,313.52,4.761904762,15.676,7.9
478-06-7835,A,Yangon,Normal,Male,Fashion Accessories,89.69,1.0,4.4845,94.1745,,11:20,Ewallet,89.69,4.761904762,4.4845,4.9
563-91-7120,A,Yangon,Normal,Female,Fashion Accessories,61.77,5.0,15.4425,324.2925,,13:21,Cash,308.85,4.761904762,15.4425,6.7
677-11-0152,C,Naypyitaw,Normal,Female,Food And Beverages,93.26,9.0,41.967,881.307,2019-01-16,18:08,Cash,839.34,4.761904762,41.967,8.8
585-90-0249,A,Yangon,Member,Male,Electronic Accessories,73.26,1.0,3.663,76.923,2019-01-27,18:08,Ewallet,73.26,4.761904762,3.663,9.7
539-21-7227,B,Mandalay,Normal,Female,Sports And Travel,51.54,5.0,12.885,270.585,2019-01-26,17:45,Cash,257.7,4.761904762,12.885,4.2
862-59-8517,C,Naypyitaw,Normal,Female,Food And Beverages,90.24,6.0,27.072,568.512,2019-01-27,11:17,Cash,541.44,4.761904762,27.072,6.2
583-72-1480,C,Naypyitaw,Member,Male,Electronic Accessories,37.06,4.0,7.412,155.652,2019-01-31,16:24,Ewallet,148.24,4.761904762,7.412,9.7
114-35-5271,B,Mandalay,Normal,Female,Electronic Accessories,57.91,8.0,23.164,486.444,,15:06,Cash,463.28,4.761904762,23.164,8.1
778-34-2523,A,Yangon,Member,Female,Electronic Accessories,48.62,8.0,19.448,408.408,2019-01-24,10:57,Cash,388.96,4.761904762,19.448,5.0
139-52-2867,C,Naypyitaw,Normal,Female,Fashion Accessories,22.51,7.0,7.8785,165.4485,2019-02-13,10:50,Credit Card,157.57,4.761904762,7.8785,4.8
744-82-9138,C,Naypyitaw,Normal,Male,Fashion Accessories,86.13,2.0,8.613,180.873,,17:59,Cash,172.26,4.761904762,8.613,8.2
616-87-0016,B,Mandalay,Normal,Male,Fashion Accessories,95.54,7.0,33.439,702.219,,14:36,Credit Card,668.78,4.761904762,33.439,9.6
449-16-6770,A,Yangon,Normal,Male,Health And Beauty,50.79,5.0,12.6975,266.6475,2019-02-19,14:53,Credit Card,253.95,4.761904762,12.6975,5.3
425-85-2085,B,Mandalay,Member,Male,Health And Beauty,54.86,5.0,13.715,288.015,2019-03-29,16:48,Ewallet,274.3,4.761904762,13.715,9.8
860-79-0874,C,Naypyitaw,Member,Female,Fashion Accessories,99.3,10.0,49.65,1042.65,2019-02-15,14:53,Credit Card,993.0,4.761904762,49.65,6.6
220-28-1851,A,Yangon,Normal,Male,Home And Lifestyle,34.73,2.0,3.473,72.933,,18:14,Ewallet,69.46,4.761904762,3.473,9.7
315-22-5665,C,Naypyitaw,Normal,Female,Home And Lifestyle,73.56,10.0,36.78,772.38,2019-02-24,11:38,Ewallet,735.6,4.761904762,36.78,8.0
782-95-9291,A,Yangon,Member,Male,Food And Beverages,92.29,5.0,23.0725,484.5225,2019-02-20,15:55,Credit Card,461.45,4.761904762,23.0725,9.0
433-08-7822,C,Naypyitaw,Normal,Female,Health And Beauty,78.89,7.0,27.6115,579.8415,,19:48,Ewallet,552.23,4.761904762,27.6115,7.5
340-66-0321,A,Yangon,Member,Male,Electronic Accessories,36.36,4.0,7.272,152.712,2019-03-25,13:07,Cash,145.44,4.761904762,7.272,7.6
173-50-1108,B,Mandalay,Member,Female,Sports And Travel,20.18,4.0,4.036,84.756,2019-02-13,12:14,Credit Card,80.72,4.761904762,4.036,5.0
810-60-6344,C,Naypyitaw,Normal,Female,Electronic Accessories,40.86,8.0,16.344,343.224,,14:38,Credit Card,326.88,4.761904762,16.344,6.5
189-55-2313,C,Naypyitaw,Normal,Female,Fashion Accessories,62.18,10.0,31.09,652.89,2019-01-31,10:33,Ewallet,621.8,4.761904762,31.09,6.0
377-79-7592,C,Naypyitaw,Member,Female,Electronic Accessories,44.84,9.0,20.178,423.738,2019-01-14,14:00,Credit Card,403.56,4.761904762,20.178,7.5
531-56-4728,A,Yangon,Normal,Male,Home And Lifestyle,80.08,3.0,12.012,252.252,,15:29,Cash,240.24,4.761904762,12.012,5.4
880-35-0356,A,Yangon,Member,Female,Sports And Travel,75.2,3.0,11.28,236.88,,11:51,Ewallet,225.6,4.761904762,11.28,4.8
885-56-0389,C,Naypyitaw,Member,Male,Fashion Accessories,52.35,1.0,2.6175,54.9675,,17:49,Cash,52.35,4.761904762,2.6175,4.0
134-75-2619,A,Yangon,Member,Male,Electronic Accessories,19.32,7.0,6.762,142.002,2019-03-25,18:51,Cash,135.24,4.761904762,6.762,6.9
775-72-1988,B,Mandalay,Normal,Male,Home And Lifestyle,73.28,5.0,18.32,384.72,2019-01-24,15:05,Ewallet,366.4,4.761904762,18.32,8.4
166-19-2553,A,Yangon,Member,Male,Sports And Travel,89.06,6.0,26.718,561.078,2019-01-18,17:26,Cash,534.36,4.761904762,26.718,9.9
857-67-9057,B,Mandalay,Normal,Male,Electronic Accessories,22.95,10.0,11.475,240.975,,19:20,Ewallet,229.5,4.761904762,11.475,8.2
361-59-0574,B,Mandalay,Member,Male,Sports And Travel,90.53,8.0,36.212,760.452,2019-03-15,14:48,Credit Card,724.24,4.761904762,36.212,6.5
541-89-9860,C,Naypyitaw,Member,Female,Fashion Accessories,80.48,3.0,12.072,253.512,2019-02-15,12:31,Cash,241.44,4.761904762,12.072,8.1
142-63-6033,B,Mandalay,Normal,Male,Home And Lifestyle,92.36,5.0,23.09,484.89,2019-03-20,19:17,Ewallet,461.8,4.761904762,23.09,4.9
756-01-7507,C,Naypyitaw,Normal,Female,Health And Beauty,20.38,5.0,5.095,106.995,2019-01-22,18:56,Cash,101.9,4.761904762,5.095,6.0
735-06-4124,C,Naypyitaw,Normal,Male,Food And Beverages,48.61,1.0,2.4305,51.0405,2019-02-25,15:31,Cash,48.61,4.761904762,2.4305,4.4
296-11-7041,B,Mandalay,Member,Female,Health And Beauty,27.07,1.0,1.3535,28.4235,,20:07,Credit Card,27.07,4.761904762,1.3535,5.3
605-72-4132,C,Naypyitaw,Normal,Female,Food And Beverages,94.47,8.0,37.788,793.548,2019-02-27,15:12,Cash,755.76,4.761904762,37.788,9.1
435-13-4908,A,Yangon,Member,Male,Fashion Accessories,86.68,8.0,34.672,728.112,2019-01-24,18:04,Credit Card,693.44,4.761904762,34.672,7.2
827-77-7633,A,Yangon,Normal,Male,Sports And Travel,98.09,9.0,44.1405,926.9505,2019-02-17,19:41,Cash,882.81,4.761904762,44.1405,9.3
228-96-1411,C,Naypyitaw,Member,Female,Food And Beverages,98.7,8.0,39.48,829.08,,20:39,Cash,789.6,4.761904762,39.48,7.6
556-41-6224,C,Naypyitaw,Normal,Male,Health And Beauty,33.64,8.0,13.456,282.576,2019-02-15,17:10,Credit Card,269.12,4.761904762,13.456,9.3
590-83-4591,B,Mandalay,Member,Male,Electronic Accessories,87.45,6.0,26.235,550.935,2019-02-17,14:40,Credit Card,524.7,4.761904762,26.235,8.8
339-96-8318,B,Mandalay,Member,Male,Fashion Accessories,81.31,7.0,28.4585,597.6285,,19:49,Ewallet,569.17,4.761904762,28.4585,6.3
181-94-6432,C,Naypyitaw,Member,Male,Fashion Accessories,69.33,2.0,6.933,145.593,,19:05,Ewallet,138.66,4.761904762,6.933,9.7
182-88-2763,B,Mandalay,Member,Male,Food And Beverages,79.91,3.0,11.9865,251.7165,2019-03-20,19:28,Credit Card,239.73,4.761904762,11.9865,5.0
651-88-7328,A,Yangon,Normal,Female,Fashion Accessories,65.74,9.0,29.583,621.243,,13:55,Cash,591.66,4.761904762,29.583,7.7
366-43-6862,B,Mandalay,Normal,Male,Electronic Accessories,52.89,4.0,10.578,222.138,2019-03-25,16:32,Ewallet,211.56,4.761904762,10.578,6.7
750-67-8428,A,Yangon,Member,Female,Health And Beauty,74.69,7.0,26.1415,548.9715,,13:08,Ewallet,522.83,4.761904762,26.1415,9.1
598-47-9715,C,Naypyitaw,Normal,Male,Electronic Accessories,84.07,4.0,16.814,353.094,,16:54,Ewallet,336.28,4.761904762,16.814,4.4
428-83-5800,C,Naypyitaw,Member,Female,Food And Beverages,21.08,3.0,3.162,66.402,,10:25,Cash,63.24,4.761904762,3.162,7.3
137-63-5492,C,Naypyitaw,Normal,Male,Electronic Accessories,58.76,10.0,29.38,616.98,2019-01-29,14:26,Ewallet,587.6,4.761904762,29.38,9.0
239-48-4278,A,Yangon,Member,Male,Food And Beverages,10.13,7.0,3.5455,74.4555,,19:35,Ewallet,70.91,4.761904762,3.5455,8.3
289-15-7034,A,Yangon,Member,Male,Sports And Travel,82.33,4.0,16.466,345.786,,10:37,Credit Card,329.32,4.761904762,16.466,7.5
343-75-9322,B,Mandalay,Member,Female,Sports And Travel,11.85,8.0,4.74,99.54,,16:34,Cash,94.8,4.761904762,4.74,4.1
452-04-8808,B,Mandalay,Normal,Male,Electronic Accessories,87.08,7.0,30.478,640.038,2019-01-26,15:17,Cash,609.56,4.761904762,30.478,5.5
324-92-3863,A,Yangon,Member,Male,Electronic Accessories,20.89,2.0,2.089,43.869,,18:45,Cash,41.78,4.761904762,2.089,9.8
733-33-4967,C,Naypyitaw,Normal,Male,Electronic Accessories,20.85,8.0,8.34,175.14,,19:17,Cash,166.8,4.761904762,8.34,6.3
668-90-8900,A,Yangon,Normal,Female,Home And Lifestyle,93.69,7.0,32.7915,688.6215,,18:44,Credit Card,655.83,4.761904762,32.7915,4.5
779-42-2410,B,Mandalay,Member,Male,Food And Beverages,57.74,3.0,8.661,181.881,2019-02-20,13:06,Ewallet,173.22,4.761904762,8.661,7.7
731-14-2199,A,Yangon,Member,Female,Home And Lifestyle,35.54,10.0,17.77,373.17,,13:34,Ewallet,355.4,4.761904762,17.77,7.0
427-45-9297,B,Mandalay,Member,Female,Home And Lifestyle,40.73,7.0,14.2555,299.3655,,11:01,Ewallet,285.11,4.761904762,14.2555,5.4
500-02-2261,C,Naypyitaw,Normal,Female,Food And Beverages,57.29,6.0,17.187,360.927,2019-03-21,17:04,Ewallet,343.74,4.761904762,17.187,5.9
